CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST8234,553.0,7,21285.64,1,1,2,112,Low Value
CUST8235,5.0,8,24080.52,4,1,2,412,At Risk
CUST8236,191.0,8,10812.880000000001,2,1,1,211,At Risk
CUST8237,185.0,12,38275.68,2,3,4,234,Regular
CUST8238,549.0,14,29133.02,1,4,3,143,Low Value
CUST8239,37.0,17,42310.92,4,4,4,444,VIP
CUST8240,363.0,12,39082.97,1,3,4,134,Low Value
CUST8241,553.0,10,27812.26,1,2,3,123,Low Value
CUST8242,96.0,12,26674.54,3,3,2,332,Loyal
CUST8243,128.0,6,11366.02,3,1,1,311,At Risk
CUST8244,68.0,20,38359.72,3,4,4,344,VIP
CUST8245,7.0,14,31776.84,4,4,3,443,VIP
CUST8246,154.0,14,22351.94,3,4,2,342,Loyal
CUST8247,303.0,13,20574.690000000002,2,3,2,232,Regular
CUST8248,7.0,8,19611.47,4,1,1,411,At Risk
CUST8249,1.0,9,25337.940000000002,4,2,2,422,Loyal
CUST8250,94.0,10,25539.36,3,2,2,322,Loyal
CUST8251,6.0,11,17313.37,4,3,1,431,Loyal
CUST8252,69.0,13,20082.19,3,3,1,331,Loyal
CUST8253,63.0,13,28841.91,4,3,3,433,VIP
CUST8254,189.0,14,34925.05,2,4,3,243,Regular
CUST8255,6.0,11,29723.1,4,3,3,433,VIP
CUST8256,64.0,13,29461.2,3,3,3,333,VIP
CUST8257,340.0,7,4443.54,1,1,1,111,Low Value
CUST8258,4.0,9,22181.280000000002,4,2,2,422,Loyal
CUST8259,219.0,15,46469.58,2,4,4,244,Regular
CUST8260,128.0,10,21932.309999999998,3,2,2,322,Loyal
CUST8261,130.0,12,31373.79,3,3,3,333,VIP
CUST8262,281.0,15,36180.58,2,4,4,244,Regular
CUST8263,96.0,7,16156.83,3,1,1,311,At Risk
CUST8264,65.0,8,17066.86,3,1,1,311,At Risk
CUST8265,98.0,12,31650.57,3,3,3,333,VIP
CUST8266,1.0,8,14578.24,4,1,1,411,At Risk
CUST8267,373.0,9,28746.94,1,2,3,123,Low Value
CUST8268,369.0,22,57995.87,1,4,4,144,Low Value
CUST8269,69.0,16,33789.96,3,4,3,343,VIP
CUST8270,336.0,14,34036.28,1,4,3,143,Low Value
CUST8271,66.0,13,40873.700000000004,3,3,4,334,VIP
CUST8272,36.0,7,17651.4,4,1,1,411,At Risk
CUST8273,245.0,13,26291.739999999998,2,3,2,232,Regular
CUST8274,276.0,3,8233.84,2,1,1,211,At Risk
CUST8275,125.0,13,23457.04,3,3,2,332,Loyal
CUST8276,188.0,4,9775.24,2,1,1,211,At Risk
CUST8277,278.0,10,33190.4,2,2,3,223,Regular
CUST8278,2.0,11,34930.32,4,3,3,433,VIP
CUST8279,65.0,20,41461.07,3,4,4,344,VIP
CUST8280,396.0,11,26813.059999999998,1,3,2,132,Low Value
CUST8281,606.0,4,16945.23,1,1,1,111,Low Value
CUST8282,283.0,5,6150.76,2,1,1,211,At Risk
CUST8283,245.0,6,15710.519999999999,2,1,1,211,At Risk
CUST8284,304.0,12,28314.83,2,3,3,233,Regular
CUST8285,126.0,8,15275.12,3,1,1,311,At Risk
CUST8286,95.0,9,9803.17,3,2,1,321,Loyal
CUST8287,491.0,8,14007.33,1,1,1,111,Low Value
CUST8288,130.0,20,49209.95,3,4,4,344,VIP
CUST8289,8.0,13,36440.99,4,3,4,434,VIP
CUST8290,222.0,12,24069.44,2,3,2,232,Regular
CUST8291,217.0,17,52757.24,2,4,4,244,Regular
CUST8292,519.0,11,27524.15,1,3,3,133,Low Value
CUST8293,277.0,15,48805.76,2,4,4,244,Regular
CUST8294,37.0,14,47724.43,4,4,4,444,VIP
CUST8295,189.0,8,21332.55,2,1,2,212,At Risk
CUST8296,454.0,6,13049.09,1,1,1,111,Low Value
CUST8297,129.0,17,26191.63,3,4,2,342,Loyal
CUST8298,4.0,15,43838.92,4,4,4,444,VIP
CUST8299,362.0,6,18222.69,1,1,1,111,Low Value
CUST8300,2.0,11,28070.83,4,3,3,433,VIP
CUST8301,251.0,6,16266.88,2,1,1,211,At Risk
CUST8302,369.0,10,20169.36,1,2,1,121,Low Value
CUST8303,3.0,15,39600.52,4,4,4,444,VIP
CUST8304,63.0,17,35237.270000000004,4,4,4,444,VIP
CUST8305,189.0,8,21348.81,2,1,2,212,At Risk
CUST8306,96.0,10,34818.42,3,2,3,323,Loyal
CUST8307,191.0,5,15113.0,2,1,1,211,At Risk
CUST8308,62.0,14,39493.1,4,4,4,444,VIP
CUST8309,369.0,15,35257.15,1,4,4,144,Low Value
CUST8310,365.0,14,30305.47,1,4,3,143,Low Value
CUST8311,95.0,9,10095.22,3,2,1,321,Loyal
CUST8312,66.0,7,20675.29,3,1,2,312,At Risk
CUST8313,156.0,9,23372.59,3,2,2,322,Loyal
CUST8314,129.0,14,34317.64,3,4,3,343,VIP
CUST8315,159.0,6,18716.18,2,1,1,211,At Risk
CUST8316,64.0,18,53280.01,3,4,4,344,VIP
CUST8317,585.0,6,15943.82,1,1,1,111,Low Value
CUST8318,250.0,9,22200.62,2,2,2,222,Regular
CUST8319,216.0,15,42999.04,2,4,4,244,Regular
CUST8320,190.0,7,18768.66,2,1,1,211,At Risk
CUST8321,791.0,7,9514.67,1,1,1,111,Low Value
CUST8322,485.0,12,28789.03,1,3,3,133,Low Value
CUST8323,32.0,9,21062.42,4,2,2,422,Loyal
CUST8324,34.0,12,38592.770000000004,4,3,4,434,VIP
CUST8325,310.0,7,17124.75,1,1,1,111,Low Value
CUST8326,64.0,12,34558.32,3,3,3,333,VIP
CUST8327,608.0,9,24064.3,1,2,2,122,Low Value
CUST8328,2.0,11,19078.49,4,3,1,431,Loyal
CUST8329,276.0,4,6169.25,2,1,1,211,At Risk
CUST8330,185.0,15,36532.19,2,4,4,244,Regular
CUST8331,401.0,9,21066.95,1,2,2,122,Low Value
CUST8332,217.0,7,25662.52,2,1,2,212,At Risk
CUST8333,65.0,10,25234.95,3,2,2,322,Loyal
CUST8334,373.0,9,25852.36,1,2,2,122,Low Value
CUST8335,93.0,15,19801.92,3,4,1,341,Loyal
CUST8336,37.0,11,21435.850000000002,4,3,2,432,Loyal
CUST8337,1.0,8,33721.1,4,1,3,413,At Risk
CUST8338,395.0,9,18890.949999999997,1,2,1,121,Low Value
CUST8339,5.0,14,42777.49,4,4,4,444,VIP
CUST8340,67.0,16,38958.87,3,4,4,344,VIP
CUST8341,336.0,11,30233.89,1,3,3,133,Low Value
CUST8342,5.0,17,63257.92,4,4,4,444,VIP
CUST8343,159.0,14,58908.58,2,4,4,244,Regular
CUST8344,430.0,15,38783.53,1,4,4,144,Low Value
CUST8345,31.0,6,14817.37,4,1,1,411,At Risk
CUST8346,280.0,7,22638.46,2,1,2,212,At Risk
CUST8347,190.0,11,30235.09,2,3,3,233,Regular
CUST8348,184.0,11,23854.07,2,3,2,232,Regular
CUST8349,160.0,11,23627.04,2,3,2,232,Regular
CUST8350,69.0,14,31587.46,3,4,3,343,VIP
CUST8351,485.0,11,18758.21,1,3,1,131,Low Value
CUST8353,98.0,7,18031.47,3,1,1,311,At Risk
CUST8354,336.0,17,60936.11,1,4,4,144,Low Value
CUST8355,455.0,9,28863.579999999998,1,2,3,123,Low Value
CUST8356,217.0,11,30374.28,2,3,3,233,Regular
CUST8357,124.0,13,28144.39,3,3,3,333,VIP
CUST8358,303.0,14,33452.23,2,4,3,243,Regular
CUST8359,123.0,12,28910.23,3,3,3,333,VIP
CUST8360,161.0,8,26081.68,2,1,2,212,At Risk
CUST8361,189.0,6,8943.54,2,1,1,211,At Risk
CUST8362,185.0,9,29444.760000000002,2,2,3,223,Regular
CUST8363,127.0,6,21543.440000000002,3,1,2,312,At Risk
CUST8364,552.0,7,11072.77,1,1,1,111,Low Value
CUST8365,62.0,11,29765.460000000003,4,3,3,433,VIP
CUST8366,31.0,11,29145.3,4,3,3,433,VIP
CUST8367,371.0,8,13717.9,1,1,1,111,Low Value
CUST8368,94.0,11,32289.41,3,3,3,333,VIP
CUST8369,93.0,14,31699.66,3,4,3,343,VIP
CUST8370,400.0,11,24695.67,1,3,2,132,Low Value
CUST8371,130.0,11,23332.18,3,3,2,332,Loyal
CUST8372,157.0,11,37949.67,3,3,4,334,VIP
CUST8373,34.0,19,54072.41,4,4,4,444,VIP
CUST8374,217.0,18,42272.64,2,4,4,244,Regular
CUST8375,5.0,9,19129.809999999998,4,2,1,421,Loyal
CUST8376,66.0,17,52087.46,3,4,4,344,VIP
CUST8377,2.0,4,15117.66,4,1,1,411,At Risk
CUST8378,215.0,12,24211.13,2,3,2,232,Regular
CUST8379,37.0,13,30615.79,4,3,3,433,VIP
CUST8380,94.0,11,25707.980000000003,3,3,2,332,Loyal
CUST8381,33.0,5,10798.61,4,1,1,411,At Risk
CUST8382,186.0,8,27804.05,2,1,3,213,At Risk
CUST8383,303.0,10,33011.73,2,2,3,223,Regular
CUST8384,3.0,12,31030.98,4,3,3,433,VIP
CUST8385,428.0,7,14817.01,1,1,1,111,Low Value
CUST8386,62.0,26,67524.11,4,4,4,444,VIP
CUST8387,154.0,12,41755.4,3,3,4,334,VIP
CUST8388,127.0,8,18872.52,3,1,1,311,At Risk
CUST8389,98.0,15,38996.37,3,4,4,344,VIP
CUST8390,340.0,13,34552.31,1,3,3,133,Low Value
CUST8391,524.0,7,28571.46,1,1,3,113,Low Value
CUST8392,3.0,19,47363.62,4,4,4,444,VIP
CUST8393,217.0,7,15344.91,2,1,1,211,At Risk
CUST8394,307.0,5,18377.89,1,1,1,111,Low Value
CUST8395,65.0,7,13410.75,3,1,1,311,At Risk
CUST8396,335.0,4,14636.42,1,1,1,111,Low Value
CUST8397,245.0,7,21351.89,2,1,2,212,At Risk
CUST8398,37.0,13,22480.22,4,3,2,432,Loyal
CUST8399,304.0,13,28672.9,2,3,3,233,Regular
CUST8400,35.0,5,17710.36,4,1,1,411,At Risk
CUST8401,580.0,14,44244.57,1,4,4,144,Low Value
CUST8402,69.0,11,32454.09,3,3,3,333,VIP
CUST8403,5.0,9,22591.93,4,2,2,422,Loyal
CUST8404,34.0,14,38732.130000000005,4,4,4,444,VIP
CUST8405,98.0,11,45254.95,3,3,4,334,VIP
CUST8406,36.0,15,31086.49,4,4,3,443,VIP
CUST8407,5.0,9,22631.66,4,2,2,422,Loyal
CUST8408,426.0,10,23578.71,1,2,2,122,Low Value
CUST8409,307.0,12,32634.64,1,3,3,133,Low Value
CUST8410,34.0,18,42912.93,4,4,4,444,VIP
CUST8411,157.0,11,19463.5,3,3,1,331,Loyal
CUST8412,392.0,9,26492.48,1,2,2,122,Low Value
CUST8413,276.0,12,30717.34,2,3,3,233,Regular
CUST8414,94.0,10,23945.47,3,2,2,322,Loyal
CUST8415,66.0,12,28070.309999999998,3,3,3,333,VIP
CUST8416,582.0,11,29774.55,1,3,3,133,Low Value
CUST8417,668.0,9,28836.96,1,2,3,123,Low Value
CUST8418,216.0,10,31699.2,2,2,3,223,Regular
CUST8419,38.0,13,19789.84,4,3,1,431,Loyal
CUST8420,95.0,12,34052.91,3,3,3,333,VIP
CUST8421,213.0,8,13974.970000000001,2,1,1,211,At Risk
CUST8422,128.0,11,18690.46,3,3,1,331,Loyal
CUST8423,128.0,11,24283.6,3,3,2,332,Loyal
CUST8424,519.0,12,31863.21,1,3,3,133,Low Value
CUST8425,66.0,12,14389.29,3,3,1,331,Loyal
CUST8426,5.0,10,15693.24,4,2,1,421,Loyal
CUST8427,305.0,4,7726.74,1,1,1,111,Low Value
CUST8428,393.0,6,13688.03,1,1,1,111,Low Value
CUST8429,392.0,14,25296.27,1,4,2,142,Low Value
CUST8430,127.0,7,17478.12,3,1,1,311,At Risk
CUST8431,276.0,13,32982.76,2,3,3,233,Regular
CUST8432,699.0,10,27941.99,1,2,3,123,Low Value
CUST8433,578.0,13,45224.47,1,3,4,134,Low Value
CUST8434,32.0,13,41126.7,4,3,4,434,VIP
CUST8435,128.0,6,12101.16,3,1,1,311,At Risk
CUST8436,98.0,9,16012.349999999999,3,2,1,321,Loyal
CUST8437,96.0,9,14181.8,3,2,1,321,Loyal
CUST8438,191.0,9,20395.66,2,2,1,221,Regular
CUST8439,6.0,15,49841.21,4,4,4,444,VIP
CUST8440,219.0,8,19536.33,2,1,1,211,At Risk
CUST8441,521.0,11,20927.39,1,3,2,132,Low Value
CUST8442,459.0,12,31971.48,1,3,3,133,Low Value
CUST8443,130.0,15,45985.85,3,4,4,344,VIP
CUST8444,33.0,10,27671.92,4,2,3,423,Loyal
CUST8445,247.0,13,40477.64,2,3,4,234,Regular
CUST8446,822.0,8,20988.170000000002,1,1,2,112,Low Value
CUST8447,311.0,12,37867.59,1,3,4,134,Low Value
CUST8448,8.0,10,32171.2,4,2,3,423,Loyal
CUST8449,93.0,13,26567.010000000002,3,3,2,332,Loyal
CUST8450,6.0,11,26181.46,4,3,2,432,Loyal
CUST8451,275.0,14,46536.55,2,4,4,244,Regular
CUST8452,62.0,10,23059.13,4,2,2,422,Loyal
CUST8453,6.0,13,37605.81,4,3,4,434,VIP
CUST8454,431.0,10,29362.5,1,2,3,123,Low Value
CUST8455,187.0,6,10793.02,2,1,1,211,At Risk
CUST8456,459.0,5,17196.0,1,1,1,111,Low Value
CUST8457,520.0,9,20966.66,1,2,2,122,Low Value
CUST8458,67.0,10,19981.84,3,2,1,321,Loyal
CUST8459,69.0,10,18476.73,3,2,1,321,Loyal
CUST8460,128.0,10,32207.04,3,2,3,323,Loyal
CUST8461,248.0,9,18699.98,2,2,1,221,Regular
CUST8462,187.0,15,36168.64,2,4,4,244,Regular
CUST8463,64.0,4,7490.2300000000005,3,1,1,311,At Risk
CUST8464,32.0,8,15491.39,4,1,1,411,At Risk
CUST8465,185.0,8,24883.489999999998,2,1,2,212,At Risk
CUST8466,95.0,14,41322.51,3,4,4,344,VIP
CUST8467,98.0,11,25233.72,3,3,2,332,Loyal
CUST8468,8.0,14,35186.81,4,4,4,444,VIP
CUST8469,217.0,16,37352.36,2,4,4,244,Regular
CUST8470,1.0,12,33438.13,4,3,3,433,VIP
CUST8471,190.0,12,32966.34,2,3,3,233,Regular
CUST8472,129.0,16,41091.990000000005,3,4,4,344,VIP
CUST8473,215.0,10,22466.68,2,2,2,222,Regular
CUST8474,99.0,3,8265.4,3,1,1,311,At Risk
CUST8475,38.0,7,22350.16,4,1,2,412,At Risk
CUST8476,37.0,15,45834.35,4,4,4,444,VIP
CUST8477,69.0,6,14414.58,3,1,1,311,At Risk
CUST8478,275.0,19,55639.19,2,4,4,244,Regular
CUST8479,99.0,14,52867.11,3,4,4,344,VIP
CUST8480,275.0,11,22191.78,2,3,2,232,Regular
CUST8481,495.0,7,15014.72,1,1,1,111,Low Value
CUST8482,644.0,8,10333.27,1,1,1,111,Low Value
CUST8483,1063.0,11,20260.76,1,3,1,131,Low Value
CUST8484,160.0,8,25666.46,2,1,2,212,At Risk
CUST8485,184.0,13,32211.3,2,3,3,233,Regular
CUST8486,183.0,11,26225.27,2,3,2,232,Regular
CUST8487,4.0,16,34125.35,4,4,3,443,VIP
CUST8488,6.0,12,31706.99,4,3,3,433,VIP
CUST8489,32.0,13,35880.12,4,3,4,434,VIP
CUST8490,36.0,14,48726.01,4,4,4,444,VIP
CUST8491,66.0,13,29152.329999999998,3,4,3,343,VIP
CUST8492,156.0,11,21443.4,3,3,2,332,Loyal
CUST8493,154.0,11,30529.989999999998,3,3,3,333,VIP
CUST8494,96.0,18,31722.41,3,4,3,343,VIP
CUST8495,128.0,7,13449.68,3,1,1,311,At Risk
CUST8496,8.0,8,18276.16,4,1,1,411,At Risk
CUST8497,33.0,19,49329.56,4,4,4,444,VIP
CUST8498,8.0,12,39764.44,4,3,4,434,VIP
CUST8499,460.0,10,23314.02,1,2,2,122,Low Value
CUST8500,247.0,14,26589.440000000002,2,4,2,242,Regular
CUST8501,156.0,13,19050.53,3,4,1,341,Loyal
CUST8502,395.0,6,19182.8,1,1,1,111,Low Value
CUST8503,305.0,5,8930.52,1,1,1,111,Low Value
CUST8504,394.0,11,22913.5,1,3,2,132,Low Value
CUST8505,3.0,13,44988.04,4,4,4,444,VIP
CUST8506,1004.0,8,19517.44,1,1,1,111,Low Value
CUST8507,123.0,13,33601.270000000004,3,4,3,343,VIP
CUST8508,125.0,5,11814.21,3,1,1,311,At Risk
CUST8509,65.0,11,19359.79,3,3,1,331,Loyal
CUST8510,92.0,12,41447.68,3,3,4,334,VIP
CUST8511,279.0,10,21460.9,2,2,2,222,Regular
CUST8512,94.0,11,34887.85,3,3,3,333,VIP
CUST8513,123.0,12,48233.37,3,3,4,334,VIP
CUST8514,615.0,6,14412.54,1,1,1,111,Low Value
CUST8515,402.0,7,20220.31,1,1,1,111,Low Value
CUST8516,246.0,10,29687.260000000002,2,2,3,223,Regular
CUST8518,4.0,9,20296.45,4,2,1,421,Loyal
CUST8519,308.0,13,25818.22,1,4,2,142,Low Value
CUST8520,129.0,9,19715.61,3,2,1,321,Loyal
CUST8521,429.0,11,36233.85,1,3,4,134,Low Value
CUST8522,67.0,8,14236.09,3,1,1,311,At Risk
CUST8523,31.0,10,17132.09,4,2,1,421,Loyal
CUST8524,156.0,8,21614.42,3,1,2,312,At Risk
CUST8525,32.0,12,41065.21,4,3,4,434,VIP
CUST8526,37.0,14,38891.76,4,4,4,444,VIP
CUST8527,159.0,6,9673.74,2,1,1,211,At Risk
CUST8528,425.0,16,63483.2,1,4,4,144,Low Value
CUST8529,35.0,16,44918.81,4,4,4,444,VIP
CUST8530,334.0,4,10425.66,1,1,1,111,Low Value
CUST8531,32.0,16,52400.6,4,4,4,444,VIP
CUST8532,37.0,10,20194.12,4,2,1,421,Loyal
CUST8533,67.0,16,33733.06,3,4,3,343,VIP
CUST8534,645.0,8,20275.56,1,1,1,111,Low Value
CUST8535,187.0,11,33522.83,2,3,3,233,Regular
CUST8536,526.0,6,12551.76,1,1,1,111,Low Value
CUST8537,251.0,10,28306.92,2,2,3,223,Regular
CUST8538,585.0,6,19390.13,1,1,1,111,Low Value
CUST8539,31.0,10,25105.66,4,2,2,422,Loyal
CUST8540,159.0,10,15696.54,2,2,1,221,Regular
CUST8541,68.0,11,44006.409999999996,3,3,4,334,VIP
CUST8542,130.0,8,26418.47,3,1,2,312,At Risk
CUST8543,6.0,7,24398.98,4,1,2,412,At Risk
CUST8544,156.0,11,25624.550000000003,3,3,2,332,Loyal
CUST8545,216.0,6,17068.24,2,1,1,211,At Risk
CUST8546,189.0,8,13616.789999999999,2,1,1,211,At Risk
CUST8547,393.0,10,37239.51,1,2,4,124,Low Value
CUST8548,184.0,16,80463.0,2,4,4,244,Regular
CUST8549,460.0,9,17829.16,1,2,1,121,Low Value
CUST8550,185.0,12,26587.34,2,3,2,232,Regular
CUST8551,68.0,12,15215.93,3,3,1,331,Loyal
CUST8552,38.0,12,38076.33,4,3,4,434,VIP
CUST8553,215.0,14,29397.61,2,4,3,243,Regular
CUST8554,94.0,9,20981.82,3,2,2,322,Loyal
CUST8555,62.0,17,41659.61,4,4,4,444,VIP
CUST8556,247.0,14,41423.64,2,4,4,244,Regular
CUST8557,278.0,11,32012.120000000003,2,3,3,233,Regular
CUST8558,69.0,15,43973.270000000004,3,4,4,344,VIP
CUST8559,706.0,9,17543.67,1,2,1,121,Low Value
CUST8560,159.0,12,33925.23,2,3,3,233,Regular
CUST8561,309.0,12,25845.05,1,3,2,132,Low Value
CUST8562,1.0,12,21083.5,4,3,2,432,Loyal
CUST8563,490.0,9,21116.32,1,2,2,122,Low Value
CUST8564,6.0,14,33636.97,4,4,3,443,VIP
CUST8565,66.0,14,23682.07,3,4,2,342,Loyal
CUST8566,246.0,12,20440.04,2,3,2,232,Regular
CUST8567,3.0,15,31055.489999999998,4,4,3,443,VIP
CUST8568,555.0,10,17017.52,1,2,1,121,Low Value
CUST8569,341.0,14,28313.39,1,4,3,143,Low Value
CUST8570,92.0,7,32633.050000000003,3,1,3,313,At Risk
CUST8571,456.0,7,14563.21,1,1,1,111,Low Value
CUST8572,34.0,9,18289.91,4,2,1,421,Loyal
CUST8573,524.0,6,12559.630000000001,1,1,1,111,Low Value
CUST8574,362.0,17,40276.43,1,4,4,144,Low Value
CUST8575,97.0,12,23805.9,3,3,2,332,Loyal
CUST8576,92.0,10,25041.829999999998,3,2,2,322,Loyal
CUST8577,62.0,10,18154.920000000002,4,2,1,421,Loyal
CUST8578,159.0,14,35478.53,2,4,4,244,Regular
CUST8579,95.0,6,16666.09,3,1,1,311,At Risk
CUST8580,62.0,4,5985.7300000000005,4,1,1,411,At Risk
CUST8581,310.0,12,41981.33,1,3,4,134,Low Value
CUST8582,245.0,15,23014.7,2,4,2,242,Regular
CUST8583,214.0,8,22120.5,2,1,2,212,At Risk
CUST8584,214.0,14,27014.91,2,4,2,242,Regular
CUST8585,7.0,13,40038.42,4,4,4,444,VIP
CUST8586,38.0,11,27251.1,4,3,2,432,Loyal
CUST8587,161.0,9,30125.35,2,2,3,223,Regular
CUST8588,156.0,8,31821.43,3,1,3,313,At Risk
CUST8589,33.0,4,2690.04,4,1,1,411,At Risk
CUST8590,189.0,13,42427.12,2,4,4,244,Regular
CUST8591,96.0,13,41407.2,3,4,4,344,VIP
CUST8592,191.0,11,18203.02,2,3,1,231,Regular
CUST8593,32.0,11,29883.18,4,3,3,433,VIP
CUST8594,67.0,8,18294.18,3,1,1,311,At Risk
CUST8595,34.0,9,15493.029999999999,4,2,1,421,Loyal
CUST8596,63.0,15,16517.3,4,4,1,441,Loyal
CUST8597,190.0,8,23325.36,2,1,2,212,At Risk
CUST8598,31.0,21,60359.77,4,4,4,444,VIP
CUST8599,126.0,12,30795.95,3,3,3,333,VIP
CUST8600,215.0,8,18671.86,2,1,1,211,At Risk
CUST8601,64.0,10,33840.73,3,2,3,323,Loyal
CUST8602,35.0,13,33667.27,4,4,3,443,VIP
CUST8603,245.0,4,11028.12,2,1,1,211,At Risk
CUST8604,3.0,8,17507.239999999998,4,1,1,411,At Risk
CUST8605,244.0,10,24464.13,2,2,2,222,Regular
CUST8606,279.0,12,32957.06,2,3,3,233,Regular
CUST8607,429.0,10,18749.66,1,2,1,121,Low Value
CUST8608,37.0,12,13912.630000000001,4,3,1,431,Loyal
CUST8609,305.0,12,17418.45,1,3,1,131,Low Value
CUST8610,221.0,8,18708.64,2,1,1,211,At Risk
CUST8612,35.0,10,10592.76,4,2,1,421,Loyal
CUST8613,7.0,14,27996.75,4,4,3,443,VIP
CUST8614,158.0,15,40820.78,2,4,4,244,Regular
CUST8615,5.0,11,28639.91,4,3,3,433,VIP
CUST8616,128.0,8,22303.0,3,1,2,312,At Risk
CUST8617,281.0,13,44581.08,2,4,4,244,Regular
CUST8618,37.0,9,11230.5,4,2,1,421,Loyal
CUST8619,306.0,10,23859.96,1,2,2,122,Low Value
CUST8620,7.0,16,26004.96,4,4,2,442,Loyal
CUST8621,5.0,8,22365.12,4,1,2,412,At Risk
CUST8622,5.0,8,28123.27,4,1,3,413,At Risk
CUST8623,161.0,13,42522.45,2,4,4,244,Regular
CUST8624,489.0,11,32675.7,1,3,3,133,Low Value
CUST8625,521.0,11,28535.690000000002,1,3,3,133,Low Value
CUST8627,1.0,11,22766.510000000002,4,3,2,432,Loyal
CUST8628,159.0,10,24011.65,2,2,2,222,Regular
CUST8629,93.0,15,50347.63,3,4,4,344,VIP
CUST8630,97.0,9,18245.39,3,2,1,321,Loyal
CUST8631,32.0,16,46481.73,4,4,4,444,VIP
CUST8632,246.0,7,12420.119999999999,2,1,1,211,At Risk
CUST8633,368.0,6,10256.61,1,1,1,111,Low Value
CUST8634,34.0,9,12194.2,4,2,1,421,Loyal
CUST8635,424.0,9,32205.11,1,2,3,123,Low Value
CUST8636,37.0,13,39365.71,4,4,4,444,VIP
CUST8637,221.0,13,30412.86,2,4,3,243,Regular
CUST8638,183.0,10,25368.489999999998,2,2,2,222,Regular
CUST8639,373.0,2,3383.81,1,1,1,111,Low Value
CUST8640,280.0,13,36619.71,2,4,4,244,Regular
CUST8641,335.0,11,21934.0,1,3,2,132,Low Value
CUST8642,222.0,10,23435.48,2,2,2,222,Regular
CUST8643,156.0,7,29524.74,3,1,3,313,At Risk
CUST8644,218.0,13,28922.47,2,4,3,243,Regular
CUST8645,63.0,8,21465.71,4,1,2,412,At Risk
CUST8646,62.0,9,11658.59,4,2,1,421,Loyal
CUST8647,33.0,11,23358.05,4,3,2,432,Loyal
CUST8648,427.0,12,36824.68,1,3,4,134,Low Value
CUST8649,370.0,7,14862.58,1,1,1,111,Low Value
CUST8650,36.0,9,18869.39,4,2,1,421,Loyal
CUST8651,666.0,13,46219.78,1,4,4,144,Low Value
CUST8652,69.0,13,36528.7,3,4,4,344,VIP
CUST8653,36.0,12,25343.88,4,3,2,432,Loyal
CUST8654,69.0,17,53908.04,3,4,4,344,VIP
CUST8655,250.0,10,28191.53,2,2,3,223,Regular
CUST8656,246.0,20,44079.9,2,4,4,244,Regular
CUST8657,159.0,8,25727.98,2,1,2,212,At Risk
CUST8658,161.0,10,20257.41,2,2,1,221,Regular
CUST8659,66.0,11,28897.38,3,3,3,333,VIP
CUST8660,335.0,9,18299.96,1,2,1,121,Low Value
CUST8661,37.0,12,33511.26,4,3,3,433,VIP
CUST8662,94.0,9,18681.3,3,2,1,321,Loyal
CUST8663,3.0,13,24750.18,4,4,2,442,Loyal
CUST8664,6.0,16,37738.67,4,4,4,444,VIP
CUST8665,35.0,7,19787.05,4,1,1,411,At Risk
CUST8666,252.0,18,43889.89,2,4,4,244,Regular
CUST8667,31.0,9,30916.65,4,2,3,423,Loyal
CUST8668,522.0,8,11400.85,1,1,1,111,Low Value
CUST8670,37.0,8,22012.0,4,1,2,412,At Risk
CUST8671,4.0,10,19391.05,4,2,1,421,Loyal
CUST8672,68.0,12,29877.6,3,3,3,333,VIP
CUST8673,62.0,12,28895.34,4,3,3,433,VIP
CUST8674,493.0,9,14171.57,1,2,1,121,Low Value
CUST8675,123.0,7,18211.36,3,1,1,311,At Risk
CUST8676,217.0,16,23512.2,2,4,2,242,Regular
CUST8677,304.0,7,24417.18,2,1,2,212,At Risk
CUST8678,400.0,9,27014.63,1,2,2,122,Low Value
CUST8679,32.0,11,25429.78,4,3,2,432,Loyal
CUST8680,277.0,7,25933.11,2,1,2,212,At Risk
CUST8681,37.0,14,41386.28,4,4,4,444,VIP
CUST8682,547.0,12,35493.5,1,3,4,134,Low Value
CUST8683,3.0,14,35400.13,4,4,4,444,VIP
CUST8684,282.0,11,43428.63,2,3,4,234,Regular
CUST8685,98.0,8,28110.43,3,1,3,313,At Risk
CUST8686,188.0,17,42904.9,2,4,4,244,Regular
CUST8687,157.0,8,15933.78,3,1,1,311,At Risk
CUST8688,160.0,15,53256.22,2,4,4,244,Regular
CUST8689,189.0,9,30283.15,2,2,3,223,Regular
CUST8690,129.0,19,49930.58,3,4,4,344,VIP
CUST8691,912.0,10,20115.73,1,2,1,121,Low Value
CUST8693,5.0,12,21137.18,4,3,2,432,Loyal
CUST8694,38.0,10,11671.779999999999,4,2,1,421,Loyal
CUST8695,613.0,13,33133.46,1,4,3,143,Low Value
CUST8696,5.0,10,28237.809999999998,4,2,3,423,Loyal
CUST8697,215.0,9,24857.37,2,2,2,222,Regular
CUST8698,6.0,13,35968.98,4,4,4,444,VIP
CUST8699,216.0,13,33762.76,2,4,3,243,Regular
CUST8700,155.0,11,28118.18,3,3,3,333,VIP
CUST8701,65.0,7,10436.58,3,1,1,311,At Risk
CUST8702,398.0,10,20275.84,1,2,1,121,Low Value
CUST8703,282.0,13,25365.96,2,4,2,242,Regular
CUST8704,339.0,9,25693.0,1,2,2,122,Low Value
CUST8705,280.0,13,21103.79,2,4,2,242,Regular
